timestamp,temperature,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather_id,weather_main,weather_description,Time,Pressure_self_corrected,Pressure_self
1763272800,9.77,7.91,1014,91,8.37,,100,9000,3.6,60,300,Drizzle,light intensity drizzle,2025-11-16 06:00:00+00:00,1014.0,
1763280000,9.45,6.85,1015,90,7.89,,75,10000,5.14,40,500,Rain,light rain,2025-11-16 08:00:00+00:00,1015.0,
1763287200,9.31,6.59,1015,79,5.86,,75,10000,5.36,40,500,Rain,light rain,2025-11-16 10:00:00+00:00,1015.0,
1763294400,9.68,6.95,1017,72,4.88,,75,10000,5.66,30,500,Rain,light rain,2025-11-16 12:00:00+00:00,1017.4702752978002,1014.468958345133
1763301600,9.0,6.09,1017,70,3.83,,75,10000,5.66,10,803,Clouds,broken clouds,2025-11-16 14:00:00+00:00,1017.0,
1763308800,7.93,5.67,1017,74,3.59,,75,10000,3.6,350,803,Clouds,broken clouds,2025-11-16 16:00:00+00:00,1017.0,
1763316000,7.54,4.68,1020,76,3.59,,75,10000,4.63,340,803,Clouds,broken clouds,2025-11-16 18:00:00+00:00,1020.0,
1763323200,6.84,4.66,1021,77,3.09,,40,10000,3.09,340,802,Clouds,scattered clouds,2025-11-16 20:00:00+00:00,1021.0,
1763330400,6.39,4.93,1021,80,3.2,,40,10000,2.06,310,802,Clouds,scattered clouds,2025-11-16 22:00:00+00:00,1021.0,
1763337600,3.74,-0.05,1022,86,1.62,,20,10000,4.63,310,801,Clouds,few clouds,2025-11-17 00:00:00+00:00,1022.0,
1763344800,4.6,1.98,1023,86,2.46,0.0,53,10000,3.06,338,803,Clouds,broken clouds,2025-11-17 02:00:00+00:00,1023.0,
1763352000,4.74,2.48,1024,87,2.76,0.0,62,10000,2.63,343,803,Clouds,broken clouds,2025-11-17 04:00:00+00:00,1024.0,
1763359200,6.14,3.76,1025,74,1.86,0.0,61,10000,3.17,18,803,Clouds,broken clouds,2025-11-17 06:00:00+00:00,1025.0,
1763366400,5.14,2.79,1027,78,1.63,0.0,75,10000,2.84,7,803,Clouds,broken clouds,2025-11-17 08:00:00+00:00,1027.0,
1763373600,6.88,5.0,1028,69,1.59,0.23,81,10000,2.66,21,803,Clouds,broken clouds,2025-11-17 10:00:00+00:00,1028.0,
1763380800,7.6,5.94,1028,62,0.79,0.67,65,10000,2.56,17,803,Clouds,broken clouds,2025-11-17 12:00:00+00:00,1028.0,
1763388000,7.47,6.13,1028,62,0.67,0.51,77,10000,2.13,3,803,Clouds,broken clouds,2025-11-17 14:00:00+00:00,1028.4033428829548,1025.4511873571432
1763395200,5.71,4.32,1028,74,1.44,0.0,71,10000,1.88,317,803,Clouds,broken clouds,2025-11-17 16:00:00+00:00,1028.0,
1763402400,6.13,4.18,1027,80,2.94,0.0,75,10000,2.57,290,803,Clouds,broken clouds,2025-11-17 18:00:00+00:00,1028.2406691078552,1025.2877821061948
1763409600,5.54,3.48,1027,77,1.83,0.0,75,10000,2.57,220,803,Clouds,broken clouds,2025-11-17 20:00:00+00:00,1027.0,
1763416800,5.72,2.98,1026,75,1.64,0.0,75,10000,3.6,230,803,Clouds,broken clouds,2025-11-17 22:00:00+00:00,1026.0,
1763424000,5.57,2.23,1025,74,1.31,0.0,75,10000,4.63,220,803,Clouds,broken clouds,2025-11-18 00:00:00+00:00,1025.0,
1763431200,5.09,1.15,1023,76,1.21,0.0,40,10000,5.66,220,802,Clouds,scattered clouds,2025-11-18 02:00:00+00:00,1023.0,
1763438400,5.75,1.59,1021,76,1.85,0.0,75,10000,6.69,230,803,Clouds,broken clouds,2025-11-18 04:00:00+00:00,1021.0,
1763445600,5.49,1.45,1020,85,3.17,0.0,75,10000,6.17,230,300,Drizzle,light intensity drizzle,2025-11-18 06:00:00+00:00,1020.0,
1763452800,5.25,1.14,1018,89,3.59,0.0,75,10000,6.17,250,803,Clouds,broken clouds,2025-11-18 08:00:00+00:00,1018.0,
1763460000,6.79,2.75,1017,88,4.94,0.3,75,5000,7.2,260,300,Drizzle,light intensity drizzle,2025-11-18 10:00:00+00:00,1017.3377278469796,1014.3358148839286
1763467200,8.04,4.2,1015,85,5.68,0.67,40,10000,7.72,250,802,Clouds,scattered clouds,2025-11-18 12:00:00+00:00,1015.0,
1763474400,9.24,5.76,1013,78,5.61,0.45,75,10000,7.72,260,803,Clouds,broken clouds,2025-11-18 14:00:00+00:00,1013.0,
1763481600,8.12,4.31,1012,82,5.24,0.0,20,10000,7.72,280,801,Clouds,few clouds,2025-11-18 16:00:00+00:00,1012.0,
1763488800,6.6,2.5,1011,85,4.26,0.0,20,10000,7.2,270,801,Clouds,few clouds,2025-11-18 18:00:00+00:00,1011.0,
1763496000,6.43,1.81,1011,83,3.76,0.0,75,10000,8.75,310,803,Clouds,broken clouds,2025-11-18 20:00:00+00:00,1011.0,
1763503200,5.72,1.04,1014,80,2.54,0.0,75,10000,8.23,330,803,Clouds,broken clouds,2025-11-18 22:00:00+00:00,1014.0,
1763510400,4.14,-0.67,1015,79,0.83,0.0,20,10000,7.2,320,801,Clouds,few clouds,2025-11-19 00:00:00+00:00,1015.0,
1763517600,2.88,-3.3,1015,83,0.28,0.0,40,10000,10.28,330,802,Clouds,scattered clouds,2025-11-19 02:00:00+00:00,1015.0,
1763524800,2.4,-2.71,1014,81,-0.46,0.0,20,10000,6.71,320,801,Clouds,few clouds,2025-11-19 04:00:00+00:00,1014.0,
1763532000,1.76,-3.53,1016,82,-0.86,0.0,20,10000,6.71,320,801,Clouds,few clouds,2025-11-19 06:00:00+00:00,1016.0,
1763539200,1.15,-4.52,1017,85,-0.96,0.0,20,10000,7.2,310,801,Clouds,few clouds,2025-11-19 08:00:00+00:00,1017.0,
1763546400,2.83,-2.15,1020,81,-0.09,0.26,20,10000,6.69,310,801,Clouds,few clouds,2025-11-19 10:00:00+00:00,1020.4985047371946,1017.5108044642863
1763553600,4.54,-0.33,1020,75,0.5,0.61,20,10000,7.72,310,801,Clouds,few clouds,2025-11-19 12:00:00+00:00,1020.0,
1763560800,4.84,0.06,1020,71,0.03,0.46,75,10000,7.72,320,803,Clouds,broken clouds,2025-11-19 14:00:00+00:00,1020.0,
1763568000,4.38,0.19,1018,74,0.16,0.0,40,10000,5.81,320,802,Clouds,scattered clouds,2025-11-19 16:00:00+00:00,1018.0,
1763575200,2.38,-2.27,1019,81,-0.48,0.0,40,10000,5.66,290,802,Clouds,scattered clouds,2025-11-19 18:00:00+00:00,1019.9021937840105,1016.9118121504425
1763582400,1.31,-4.31,1020,84,-0.96,0.0,40,10000,7.2,290,802,Clouds,scattered clouds,2025-11-19 20:00:00+00:00,1020.0,
1763589600,0.78,-4.37,1017,87,-1.0,0.0,20,10000,5.81,290,801,Clouds,few clouds,2025-11-19 22:00:00+00:00,1017.0,
1763596800,0.36,-4.9,1017,90,-0.96,0.0,20,10000,5.81,280,801,Clouds,few clouds,2025-11-20 00:00:00+00:00,1017.0,
1763604000,0.01,-5.76,1017,90,-1.26,0.0,40,10000,6.69,290,802,Clouds,scattered clouds,2025-11-20 02:00:00+00:00,1017.0,
1763611200,-0.11,-6.14,1017,91,-1.25,0.0,20,10000,7.2,290,801,Clouds,few clouds,2025-11-20 04:00:00+00:00,1017.0,
1763618400,-0.32,-5.76,1018,90,-1.59,0.0,20,10000,5.81,290,801,Clouds,few clouds,2025-11-20 06:00:00+00:00,1018.0,
1763625600,-0.32,-6.2,1019,91,-1.46,0.0,20,10000,6.71,290,801,Clouds,few clouds,2025-11-20 08:00:00+00:00,1019.0,
1763632800,1.06,-4.01,1019,87,-0.76,0.26,20,10000,5.81,300,801,Clouds,few clouds,2025-11-20 10:00:00+00:00,1019.0,
1763640000,3.61,-1.35,1021,81,0.66,0.63,20,10000,7.2,300,801,Clouds,few clouds,2025-11-20 12:00:00+00:00,1021.8678508966252,1018.8863080000002
1763647200,4.76,0.13,1021,76,0.9,0.48,20,10000,7.2,300,801,Clouds,few clouds,2025-11-20 14:00:00+00:00,1021.0,
1763654400,4.13,-0.28,1021,77,0.47,0.0,20,10000,6.17,300,801,Clouds,few clouds,2025-11-20 16:00:00+00:00,1020.9675454610355,1017.9819542678573
1763661600,2.36,-2.75,1021,84,-0.05,0.0,20,10000,6.69,300,801,Clouds,few clouds,2025-11-20 18:00:00+00:00,1021.0,
1763668800,1.23,-3.17,1023,85,-0.89,0.0,20,10000,4.63,280,801,Clouds,few clouds,2025-11-20 20:00:00+00:00,1023.0,
1763676000,0.96,-3.67,1023,84,-1.27,0.0,20,10000,4.92,300,801,Clouds,few clouds,2025-11-20 22:00:00+00:00,1023.0,
1763683200,0.25,-4.39,1025,87,-1.46,0.0,20,10000,4.63,270,801,Clouds,few clouds,2025-11-21 00:00:00+00:00,1025.0,
1763690400,0.06,-4.79,1026,86,-1.77,0.0,20,10000,4.92,290,801,Clouds,few clouds,2025-11-21 02:00:00+00:00,1026.0,
1763697600,-0.13,-5.03,1025,89,-1.54,0.0,20,10000,4.92,270,801,Clouds,few clouds,2025-11-21 04:00:00+00:00,1025.0,
1763704800,-0.27,-4.93,1026,88,-1.81,0.0,20,10000,4.47,270,801,Clouds,few clouds,2025-11-21 06:00:00+00:00,1026.0,
1763712000,-0.72,-4.85,1026,87,-2.39,0.0,40,10000,3.58,260,601,Snow,snow,2025-11-21 08:00:00+00:00,1027.6578570651575,1024.7023494017856
1763719200,1.76,-2.2,1026,84,-0.57,0.26,75,10000,4.12,180,501,Rain,moderate rain,2025-11-21 10:00:00+00:00,1026.0,
1763726400,5.13,3.46,1026,77,1.44,0.63,75,10000,2.06,230,502,Rain,heavy intensity rain,2025-11-21 12:00:00+00:00,1026.0,
1763733600,6.06,2.38,1025,60,-0.98,0.44,75,10000,5.66,210,501,Rain,moderate rain,2025-11-21 14:00:00+00:00,1025.0,
1763740800,5.74,1.22,1023,62,-0.85,0.0,75,10000,7.72,210,502,Rain,heavy intensity rain,2025-11-21 16:00:00+00:00,1023.0,
1763748000,6.46,1.85,1022,71,1.59,0.0,75,10000,8.75,210,502,Rain,heavy intensity rain,2025-11-21 18:00:00+00:00,1022.0,
1763755200,7.71,3.36,1020,77,3.94,0.0,75,10000,9.26,210,502,Rain,heavy intensity rain,2025-11-21 20:00:00+00:00,1020.0,
1763762400,8.17,3.84,1018,85,5.8,0.0,75,10000,9.77,210,502,Rain,heavy intensity rain,2025-11-21 22:00:00+00:00,1018.0,
1763769600,9.15,5.14,1016,87,7.1,0.0,75,10000,9.77,220,300,Drizzle,light intensity drizzle,2025-11-22 00:00:00+00:00,1016.0,
1763776800,8.65,5.3,1015,91,7.27,0.0,75,10000,6.69,240,803,Clouds,broken clouds,2025-11-22 02:00:00+00:00,1015.0,
1763784000,7.78,5.21,1015,90,6.24,0.0,75,10000,4.12,250,502,Rain,heavy intensity rain,2025-11-22 04:00:00+00:00,1015.0,
1763791200,6.25,2.62,1014,92,5.05,0.0,75,900,5.66,280,741,Fog,fog,2025-11-22 06:00:00+00:00,1014.0,
1763798400,6.31,2.69,1015,94,5.42,0.0,100,600,5.66,220,741,Fog,fog,2025-11-22 08:00:00+00:00,1015.0,
1763805600,7.58,4.3,1013,92,6.37,0.26,75,10000,5.66,230,502,Rain,heavy intensity rain,2025-11-22 10:00:00+00:00,1011.797027333879,1008.770200160714
1763812800,9.22,6.37,1012,87,7.17,0.65,75,10000,5.66,230,502,Rain,heavy intensity rain,2025-11-22 12:00:00+00:00,1012.0,
1763820000,8.78,6.22,1011,89,7.07,0.46,40,10000,4.63,240,502,Rain,heavy intensity rain,2025-11-22 14:00:00+00:00,1011.0,
1763827200,8.31,6.13,1011,86,6.11,0.0,40,10000,3.6,230,802,Clouds,scattered clouds,2025-11-22 16:00:00+00:00,1011.0,
1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain,2025-11-22 18:00:00+00:00,1007.9077271027126,1004.8634113749998
1763841600,5.64,3.6,1007,89,3.97,0.0,20,10000,2.57,210,500,Rain,light rain,2025-11-22 20:00:00+00:00,1007.0,
1763848800,7.49,5.44,1004,90,5.96,0.0,75,10000,3.09,190,500,Rain,light rain,2025-11-22 22:00:00+00:00,1004.0,
1763856000,8.81,5.35,1000,88,6.93,0.0,75,10000,7.2,200,500,Rain,light rain,2025-11-23 00:00:00+00:00,1000.0,
1763863200,9.61,6.24,996,91,8.21,0.0,75,3500,7.72,210,501,Rain,moderate rain,2025-11-23 02:00:00+00:00,996.0,
1763870400,8.02,3.77,997,88,6.16,0.0,20,10000,9.26,240,500,Rain,light rain,2025-11-23 04:00:00+00:00,997.0,
1763877600,6.38,1.75,997,86,4.21,0.0,20,10000,8.75,240,500,Rain,light rain,2025-11-23 06:00:00+00:00,997.0,
1763884800,6.41,2.09,996,81,3.39,0.0,20,10000,7.72,240,801,Clouds,few clouds,2025-11-23 08:00:00+00:00,996.0,
1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds,2025-11-23 10:00:00+00:00,995.6231136688795,992.5235591785714
1763899200,8.82,5.36,997,72,4.06,0.53,20,10000,7.2,250,500,Rain,light rain,2025-11-23 12:00:00+00:00,997.0,
1763906400,8.96,5.4,994,70,3.79,0.31,20,10000,7.72,250,500,Rain,light rain,2025-11-23 14:00:00+00:00,994.0,
1763913600,8.36,4.93,993,71,3.42,0.0,20,10000,6.69,250,500,Rain,light rain,2025-11-23 16:00:00+00:00,993.0,
1763920800,7.44,3.75,991,76,3.49,0.0,20,10000,6.69,240,801,Clouds,few clouds,2025-11-23 18:00:00+00:00,991.0,
1763928000,7.06,3.26,989,78,3.49,0.0,75,10000,6.69,240,520,Rain,light intensity shower rain,2025-11-23 20:00:00+00:00,989.0233970418177,985.8941663893796
1763935200,6.5,1.77,988,86,4.33,0.0,75,10000,9.26,240,500,Rain,light rain,2025-11-23 22:00:00+00:00,988.0,
1763942400,6.58,1.49,987,93,5.53,0.0,75,6000,10.8,260,310,Drizzle,light intensity drizzle rain,2025-11-24 00:00:00+00:00,987.0,
1763949600,6.78,2.57,989,90,5.26,0.0,75,10000,7.72,320,803,Clouds,broken clouds,2025-11-24 02:00:00+00:00,989.0,
1763956800,6.6,2.5,991,89,4.92,0.0,75,10000,7.2,320,803,Clouds,broken clouds,2025-11-24 04:00:00+00:00,991.0,
1763964000,6.76,2.71,994,87,4.75,0.0,75,10000,7.2,310,500,Rain,light rain,2025-11-24 06:00:00+00:00,994.0,
1763971200,6.31,2.69,995,87,4.31,0.0,20,10000,5.66,310,801,Clouds,few clouds,2025-11-24 08:00:00+00:00,995.0,
1763978400,7.39,3.87,998,84,4.87,0.21,40,10000,6.17,330,500,Rain,light rain,2025-11-24 10:00:00+00:00,998.8741314976663,995.7891954732141
1763985600,9.46,6.67,1001,78,5.82,0.55,40,10000,5.66,320,500,Rain,light rain,2025-11-24 12:00:00+00:00,1001.0,
1763992800,9.77,6.45,1003,74,5.36,0.42,20,10000,7.72,350,801,Clouds,few clouds,2025-11-24 14:00:00+00:00,1003.0,
1764000000,9.04,5.97,1005,76,5.04,0.0,40,10000,6.17,340,802,Clouds,scattered clouds,2025-11-24 16:00:00+00:00,1005.0,
1764007200,7.91,4.04,1007,78,4.32,0.0,40,10000,7.72,330,500,Rain,light rain,2025-11-24 18:00:00+00:00,1009.6617267346802,1006.6252980088493
1764014400,6.83,2.64,1009,79,3.45,0.0,75,10000,7.72,320,803,Clouds,broken clouds,2025-11-24 20:00:00+00:00,1009.0,
1764021600,5.62,1.82,1012,81,2.62,0.0,75,10000,5.66,310,500,Rain,light rain,2025-11-24 22:00:00+00:00,1012.0,
1764028800,3.94,-0.52,1013,84,1.49,0.0,75,10000,6.17,300,803,Clouds,broken clouds,2025-11-25 00:00:00+00:00,1013.0,
1764036000,3.69,-1.43,1014,84,1.24,0.0,75,10000,7.72,290,803,Clouds,broken clouds,2025-11-25 02:00:00+00:00,1014.0,
1764043200,3.85,-0.64,1016,84,1.4,0.0,40,10000,6.17,290,500,Rain,light rain,2025-11-25 04:00:00+00:00,1016.0,
1764050400,3.58,-1.39,1017,85,1.3,0.0,40,10000,7.2,300,500,Rain,light rain,2025-11-25 06:00:00+00:00,1017.0,
1764057600,2.6,-2.23,1017,88,0.82,0.0,40,10000,6.17,280,802,Clouds,scattered clouds,2025-11-25 08:00:00+00:00,1017.0,
1764064800,3.47,-0.38,1019,88,1.67,0.24,20,10000,4.63,270,801,Clouds,few clouds,2025-11-25 10:00:00+00:00,1019.0,
1764072000,6.86,4.08,1020,78,3.3,0.57,20,10000,4.12,300,500,Rain,light rain,2025-11-25 12:00:00+00:00,1020.0,
1764079200,7.64,4.8,1020,78,4.05,0.43,20,10000,4.63,290,801,Clouds,few clouds,2025-11-25 14:00:00+00:00,1020.0,
1764086400,6.61,3.83,1020,81,3.59,0.0,40,10000,4.02,280,802,Clouds,scattered clouds,2025-11-25 16:00:00+00:00,1020.0,
1764093600,4.62,3.29,1021,83,1.99,0.0,62,10000,1.68,245,803,Clouds,broken clouds,2025-11-25 18:00:00+00:00,1021.0,
1764100800,2.84,1.43,1022,87,0.89,0.0,20,10000,1.54,0,801,Clouds,few clouds,2025-11-25 20:00:00+00:00,1022.0,
1764108000,2.44,-0.64,1021,88,0.66,0.0,40,10000,3.09,210,500,Rain,light rain,2025-11-25 22:00:00+00:00,1021.0,
1764115200,1.78,-2.17,1019,88,0.01,0.0,40,10000,4.12,170,802,Clouds,scattered clouds,2025-11-26 00:00:00+00:00,1019.0,
1764122400,2.84,-1.44,1018,85,0.57,0.0,75,10000,5.14,200,803,Clouds,broken clouds,2025-11-26 02:00:00+00:00,1018.0,
1764129600,5.99,1.72,1018,80,2.81,0.0,75,10000,7.2,190,803,Clouds,broken clouds,2025-11-26 04:00:00+00:00,1018.0,
1764136800,8.04,4.2,1017,81,4.98,0.0,75,10000,7.72,200,803,Clouds,broken clouds,2025-11-26 06:00:00+00:00,1017.0,
1764144000,9.22,6.2,1015,84,6.66,0.0,75,10000,6.17,200,803,Clouds,broken clouds,2025-11-26 08:00:00+00:00,1015.3128030857207,1012.3017848839283
1764151200,10.27,9.6,1015,86,8.03,0.1,75,10000,7.72,200,803,Clouds,broken clouds,2025-11-26 10:00:00+00:00,1015.0,
1764158400,11.71,11.18,1013,86,9.45,0.08,75,10000,8.23,210,500,Rain,light rain,2025-11-26 12:00:00+00:00,1013.0,
1764165600,12.88,12.47,1012,86,10.6,0.03,75,10000,7.2,220,701,Mist,mist,2025-11-26 14:00:00+00:00,1012.0,
1764172800,12.73,12.38,1011,89,10.97,0.0,75,10000,7.2,240,701,Mist,mist,2025-11-26 16:00:00+00:00,1011.0,
1764180000,13.19,12.86,1011,88,11.25,0.0,75,10000,4.63,240,803,Clouds,broken clouds,2025-11-26 18:00:00+00:00,1011.0,
1764187200,13.52,13.15,1011,85,11.05,0.0,75,10000,4.63,220,500,Rain,light rain,2025-11-26 20:00:00+00:00,1011.0,
1764194400,13.63,13.24,1011,84,10.98,0.0,75,10000,5.14,220,803,Clouds,broken clouds,2025-11-26 22:00:00+00:00,1011.0,
1764201600,13.66,13.3,1010,85,11.19,0.0,75,10000,8.23,220,803,Clouds,broken clouds,2025-11-27 00:00:00+00:00,1010.0,
1764208800,13.72,13.37,1008,85,11.25,0.0,75,10000,6.17,220,803,Clouds,broken clouds,2025-11-27 02:00:00+00:00,1008.0,
1764216000,14.04,13.67,1007,83,11.2,0.0,75,10000,6.17,220,803,Clouds,broken clouds,2025-11-27 04:00:00+00:00,1007.0,
1764223200,14.26,13.96,1006,85,11.78,0.0,75,10000,5.66,230,803,Clouds,broken clouds,2025-11-27 06:00:00+00:00,1006.0,
1764230400,15.07,14.8,1004,83,12.21,0.0,75,10000,8.75,210,803,Clouds,broken clouds,2025-11-27 08:00:00+00:00,1004.0,
1764237600,14.84,14.57,1003,84,12.16,0.16,75,10000,9.77,210,300,Drizzle,light intensity drizzle,2025-11-27 10:00:00+00:00,1003.0,
1764244800,15.39,15.02,1002,78,11.58,0.55,40,10000,10.29,210,802,Clouds,scattered clouds,2025-11-27 12:00:00+00:00,1003.6435324718224,1000.5800424464286
1764252000,12.71,12.26,1004,85,10.26,0.05,75,6000,8.23,240,500,Rain,light rain,2025-11-27 14:00:00+00:00,1004.0,
1764259200,12.16,11.55,1002,81,9.0,0.0,40,10000,9.77,250,802,Clouds,scattered clouds,2025-11-27 16:00:00+00:00,1002.0,
1764266400,11.68,10.76,1004,71,6.6,0.0,20,10000,5.14,240,801,Clouds,few clouds,2025-11-27 18:00:00+00:00,1003.738310520761,1000.675246672566
1764273600,10.7,9.71,1003,72,5.86,0.0,40,10000,7.72,230,802,Clouds,scattered clouds,2025-11-27 20:00:00+00:00,1003.0,
1764280800,10.0,6.37,1004,72,5.19,0.0,20,10000,9.26,220,801,Clouds,few clouds,2025-11-27 22:00:00+00:00,1004.0,
1764288000,10.0,6.61,1004,68,4.37,0.0,40,10000,8.23,230,802,Clouds,scattered clouds,2025-11-28 00:00:00+00:00,1004.0,
1764295200,9.83,6.81,1006,69,4.42,0.0,20,10000,6.71,230,801,Clouds,few clouds,2025-11-28 02:00:00+00:00,1006.0,
1764302400,10.0,6.61,1003,68,4.37,0.0,75,10000,8.23,230,500,Rain,light rain,2025-11-28 04:00:00+00:00,1003.0,
1764309600,9.23,5.48,1004,76,5.22,0.0,75,8000,8.75,250,520,Rain,light intensity shower rain,2025-11-28 06:00:00+00:00,1004.0,
1764316800,9.58,5.94,1002,77,5.75,0.0,75,10000,8.75,210,500,Rain,light rain,2025-11-28 08:00:00+00:00,1002.0,
1764324000,6.47,2.17,1001,86,4.3,0.13,75,10000,7.72,220,501,Rain,moderate rain,2025-11-28 10:00:00+00:00,1002.0220843349881,998.951303336283
1764331200,8.13,4.04,1001,78,4.53,0.49,20,10000,8.75,230,801,Clouds,few clouds,2025-11-28 12:00:00+00:00,1001.0,
1764338400,8.84,5.1,1002,72,4.08,0.36,40,10000,8.23,230,802,Clouds,scattered clouds,2025-11-28 14:00:00+00:00,1002.0,
1764345600,8.33,4.44,1002,75,4.16,0.0,20,10000,8.23,230,801,Clouds,few clouds,2025-11-28 16:00:00+00:00,1003.0094737502802,999.943132628319
1764352800,7.71,4.27,1004,74,3.37,0.0,20,10000,6.17,230,500,Rain,light rain,2025-11-28 18:00:00+00:00,1004.0,
1764360000,7.99,4.63,1004,71,3.06,0.0,20,10000,6.17,230,500,Rain,light rain,2025-11-28 20:00:00+00:00,1004.0,
1764367200,7.15,2.9,1003,73,2.64,0.0,40,10000,8.23,220,802,Clouds,scattered clouds,2025-11-28 22:00:00+00:00,1003.0,
1764374400,6.12,3.79,1004,77,2.4,0.0,20,10000,3.09,200,801,Clouds,few clouds,2025-11-29 00:00:00+00:00,1004.0,
1764381600,5.87,3.16,1000,79,2.51,0.0,20,10000,3.6,240,801,Clouds,few clouds,2025-11-29 02:00:00+00:00,1000.0,
1764388800,5.11,2.97,1000,82,2.3,0.0,20,10000,2.57,240,801,Clouds,few clouds,2025-11-29 04:00:00+00:00,1000.0,
1764396000,5.34,2.21,1000,82,2.52,0.0,75,10000,4.12,250,803,Clouds,broken clouds,2025-11-29 06:00:00+00:00,1000.0,
1764403200,4.79,1.26,1000,88,2.97,0.0,75,10000,4.63,260,300,Drizzle,light intensity drizzle,2025-11-29 08:00:00+00:00,1000.0,
1764410400,4.48,0.87,1002,90,2.99,0.08,75,8000,4.63,300,502,Rain,heavy intensity rain,2025-11-29 10:00:00+00:00,1002.0,
1764417600,5.32,1.23,1001,92,4.13,0.27,75,10000,6.17,310,803,Clouds,broken clouds,2025-11-29 12:00:00+00:00,1001.0,
1764424800,6.43,2.12,1003,83,3.76,0.31,75,10000,7.72,320,803,Clouds,broken clouds,2025-11-29 14:00:00+00:00,1003.0,
1764432000,5.62,0.75,1004,80,2.45,0.0,75,10000,8.75,320,500,Rain,light rain,2025-11-29 16:00:00+00:00,1003.3896133469444,1000.3249815535718
1764439200,4.61,0.55,1007,81,1.64,0.0,75,10000,5.66,300,803,Clouds,broken clouds,2025-11-29 18:00:00+00:00,1007.0,
1764446400,3.19,-1.25,1009,84,0.75,0.0,20,10000,5.66,290,801,Clouds,few clouds,2025-11-29 20:00:00+00:00,1008.753136858117,1005.7126225840709
1764453600,2.35,-2.31,1011,87,0.41,0.0,0,10000,5.66,270,800,Clear,clear sky,2025-11-29 22:00:00+00:00,1011.0,
1764460800,2.59,-1.18,1012,84,0.16,0.0,0,10000,4.12,260,800,Clear,clear sky,2025-11-30 00:00:00+00:00,1012.0,
1764468000,2.5,-1.29,1009,85,0.24,0.0,40,10000,4.12,250,802,Clouds,scattered clouds,2025-11-30 02:00:00+00:00,1009.0,
1764475200,3.51,0.65,1012,83,0.9,0.0,75,10000,3.09,250,803,Clouds,broken clouds,2025-11-30 04:00:00+00:00,1012.0,
1764482400,3.58,0.73,1013,85,1.3,0.0,40,10000,3.09,250,802,Clouds,scattered clouds,2025-11-30 06:00:00+00:00,1013.0,
1764489600,3.56,0.71,1013,88,1.76,0.0,40,10000,3.09,250,802,Clouds,scattered clouds,2025-11-30 08:00:00+00:00,1013.0,
1764496800,3.75,0.25,1012,88,1.95,0.2,20,10000,4.12,260,801,Clouds,few clouds,2025-11-30 10:00:00+00:00,1012.0,
1764504000,6.57,4.71,1012,78,3.01,0.49,75,10000,2.57,230,803,Clouds,broken clouds,2025-11-30 12:00:00+00:00,1012.0,
1764511200,7.36,7.36,1010,78,3.78,0.32,100,10000,0.89,237,804,Clouds,overcast clouds,2025-11-30 14:00:00+00:00,1010.0,
1764518400,7.11,5.77,1007,77,3.36,0.0,75,10000,2.06,170,803,Clouds,broken clouds,2025-11-30 16:00:00+00:00,1006.8420360246033,1003.7929283303572
1764525600,8.25,6.35,1005,78,4.65,0.0,75,10000,3.09,140,500,Rain,light rain,2025-11-30 18:00:00+00:00,1004.0952924499402,1001.0338338
1764532800,8.32,5.43,1002,88,6.45,0.0,75,10000,5.14,150,500,Rain,light rain,2025-11-30 20:00:00+00:00,1002.0,
1764540000,10.36,9.7,998,86,8.12,0.0,75,10000,10.8,200,501,Rain,moderate rain,2025-11-30 22:00:00+00:00,998.0,
1764547200,11.14,10.58,995,87,9.06,0.0,75,10000,11.83,200,500,Rain,light rain,2025-12-01 00:00:00+00:00,995.0,
1764554400,12.34,11.95,993,89,10.58,0.0,75,10000,8.75,210,500,Rain,light rain,2025-12-01 02:00:00+00:00,993.0,
1764561600,10.76,10.24,993,90,9.19,0.0,75,8000,8.23,270,500,Rain,light rain,2025-12-01 04:00:00+00:00,993.0,
1764568800,9.2,6.96,992,91,7.81,0.0,75,8000,4.12,230,500,Rain,light rain,2025-12-01 06:00:00+00:00,992.0,
1764576000,8.9,6.85,991,90,7.35,0.0,75,10000,3.6,190,500,Rain,light rain,2025-12-01 08:00:00+00:00,991.0,
1764583200,8.56,7.46,990,92,7.34,0.02,75,10000,2.06,130,500,Rain,light rain,2025-12-01 10:00:00+00:00,990.0,
1764590400,9.63,8.71,988,92,8.4,0.07,75,10000,2.06,110,803,Clouds,broken clouds,2025-12-01 12:00:00+00:00,988.0,
